2.0500e-05	1.2651e-07	1.2651e-07	2.0274e-17
1.9500e-05	1.2651e-07	1.2651e-07	2.0274e-17
1.8500e-05	1.2437e-07	1.2437e-07	1.9931e-17
1.7500e-05	1.2437e-07	1.2437e-07	1.9931e-17
1.6500e-05	1.2437e-07	1.2437e-07	1.9931e-17
1.5500e-05	1.2437e-07	1.2437e-07	1.9931e-17
1.4625e-05	1.2437e-07	1.2437e-07	1.9931e-17
1.3875e-05	1.2437e-07	1.2437e-07	1.9931e-17
1.3125e-05	1.2651e-07	1.2651e-07	2.0274e-17
1.2375e-05	1.2651e-07	1.2651e-07	2.0274e-17
1.1750e-05	1.2651e-07	1.2651e-07	2.0274e-17
1.1250e-05	1.2866e-07	1.2866e-07	2.0618e-17
1.0750e-05	1.2866e-07	1.2866e-07	2.0618e-17
1.0250e-05	1.3080e-07	1.3080e-07	2.0961e-17
9.8000e-06	1.3080e-07	1.3080e-07	2.0961e-17
9.4000e-06	1.3294e-07	1.3294e-07	2.1305e-17
9.0000e-06	1.3294e-07	1.3294e-07	2.1305e-17
8.6000e-06	1.3509e-07	1.3509e-07	2.1649e-17
8.2000e-06	1.3723e-07	1.3723e-07	2.1992e-17
7.8000e-06	1.3938e-07	1.3938e-07	2.2336e-17
7.4000e-06	1.4152e-07	1.4152e-07	2.2680e-17
7.0500e-06	1.4367e-07	1.4367e-07	2.3023e-17
6.7500e-06	1.4581e-07	1.4581e-07	2.3367e-17
6.4500e-06	1.4581e-07	1.4581e-07	2.3367e-17
6.1500e-06	1.5010e-07	1.5010e-07	2.4054e-17
5.8750e-06	1.5224e-07	1.5224e-07	2.4398e-17
5.6250e-06	1.5439e-07	1.5439e-07	2.4741e-17
5.3750e-06	1.5653e-07	1.5653e-07	2.5085e-17
5.1250e-06	1.5867e-07	1.5867e-07	2.5429e-17
4.8750e-06	1.6296e-07	1.6296e-07	2.6116e-17
4.6250e-06	1.6511e-07	1.6511e-07	2.6460e-17
4.3750e-06	1.6940e-07	1.6940e-07	2.7147e-17
